	Original ID	Gene Name in CARD	ARO	Database
301	gi:491562557:ref:WP_005420143.1:|[u'aminoglycoside',			deeparg
302	gi:1031636880:gb:ANG15438.1:|[u'monobactam',			deeparg
303	gi:1039294627:ref:WP_064770825.1:|[u'nucleoside',			deeparg
304	gi:664302674:ref:WP_030832078.1:|[u'peptide']|viomycin			deeparg
305	gi:554954787:ref:WP_023200206.1:|[u'fluoroquinolone',			deeparg
306	ZP_04276394|[u'beta_lactam']|BcII|unknown	BcII	3002878	deeparg
307	AGH19769.1|[u'aminoglycoside']|rmtH|unknown	rmtH	3003198	deeparg
308	A7ZZ10|[u'multidrug']|mdtG|unknown	mdtG	3001329	deeparg
309	gi:1032820994:ref:WP_064327128.1:|[u'fluoroquinolone']|emrA|unknown	Klebsiella pneumoniae KpnG	3004588	deeparg
310	gi:519721353:ref:WP_020283175.1:|[u'cephalosporin',			deeparg
311	CAA80304.1|[u'beta_lactam']|OXA-11|unknown	OXA-11	3001406	deeparg
312	gi:928829007:ref:WP_053887338.1:|[u'fluoroquinolone',			deeparg
313	gi:1028100283:ref:WP_063856418.1:|[u'tetracycline']|tetW|unknown	tet(W/N/W)	3004442	deeparg
314	ACS44714.1|[u'beta_lactam']|GES-11|unknown	GES-11	3002340	deeparg
315	gi:1201190413:ref:WP_087587933.1:|[u'aminoglycoside']|APH(3')-IIa|unknown	APH(3')-IIa	3002644	deeparg
316	gi:485866619:ref:WP_001464736.1:|[u'macrolide',			deeparg
317	gi:485890120:ref:WP_001482667.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
318	gi:730321347:ref:WP_033984356.1:|[u'macrolide',			deeparg
319	gi:785585209:ref:WP_045717936.1:|[u'fosfomycin']|mdtG|unknown	mdtG	3001329	deeparg
320	gi:446533276:ref:WP_000610622.1:|[u'nucleoside',			deeparg
321	gi:313638554:gb:EFS03703.1:|[u'glycylcycline',			deeparg
322	gi:1035157525:ref:WP_064511490.1:|[u'cephalosporin']|CTX-M-15|unknown	CTX-M-183	3005606	deeparg
323	YP_002398143|[u'multidrug']|EmrE|Multi-drug			deeparg
324	gi:1028104724:ref:WP_063859970.1:|[u'cephalosporin']|CTX-M-3|unknown	CTX-M-162	3003646	deeparg
325	AAZ91704.1|[u'beta_lactam']|CARB-2|unknown	CARB-2	3002241	deeparg
326	BAL15076.1|[u'beta_lactam']|OXA-206|unknown	OXA-206	3001484	deeparg
327	gi:516374018:ref:WP_017764051.1:|[u'carbapenem']|cphA7|unknown	cphA2	3003099	deeparg
328	CAP12349.2|[u'beta_lactam']|LEN-21|unknown	LEN-11	3002461	deeparg
329	gi:942552892:ref:WP_055352101.1:|[u'fluoroquinolone']|mfpA|unknown	mfpA	3003035	deeparg
330	gi:584582122:gb:EWH21472.1:|[u'fosfomycin']|FosB|unknown	FosB	3000172	deeparg
331	gi:485875992:ref:WP_001472296.1:|[u'macrolide',			deeparg
332	gi:486311240:ref:WP_001578558.1:|[u'nucleoside',			deeparg
333	gi:757462838:ref:WP_042744224.1:|[u'fluoroquinolone',			deeparg
334	gi:486648966:gb:EOF89090.1:|[u'glycopeptide']|vanSA|unknown	vanS gene in vanA cluster	3002931	deeparg
335	gi:742835557:ref:WP_038987858.1:|[u'tetracycline']|emrK|unknown	emrK	3000206	deeparg
336	gi:485783038:ref:WP_001405675.1:|[u'fluoroquinolone']|emrB|unknown	emrB	3000074	deeparg
337	gi:498467693:ref:WP_010773049.1:|[u'glycopeptide']|vanTE|unknown	vanT gene in vanE cluster	3002971	deeparg
338	gi:844786125:ref:WP_047938360.1:|[u'fluoroquinolone',			deeparg
339	gi:983121776:ref:WP_060442904.1:|[u'fluoroquinolone',			deeparg
340	gi:920448128:ref:WP_052989234.1:|[u'macrolide',			deeparg
341	CAA71699.2|[u'beta_lactam']|OXA-21|unknown	OXA-3	3001398	deeparg
342	gi:1031778142:ref:WP_064125810.1:|[u'monobactam',			deeparg
343	gi:1028107953:ref:WP_063862712.1:|[u'cephalosporin',			deeparg
344	CAP12357.2|[u'beta_lactam']|OKP-B-17|unknown	OKP-B-4	3002437	deeparg
345	gi:1028099809:ref:WP_063856081.1:|[u'tetracycline']|tet(L)|unknown	tet(45)	3003196	deeparg
346	gi:490238955:ref:WP_004137235.1:|[u'fosfomycin']|mdtG|unknown	mdtG	3001329	deeparg
347	gi:501574714:ref:WP_012579102.1:|[u'glycopeptide']|vanXB|unknown	vanX gene in vanB cluster	3002950	deeparg
348	YP_002886367|[u'bacitracin']|BacA|unknown	bacA	3002986	deeparg
349	gi:485706389:ref:WP_001339114.1:|[u'cephalosporin',			deeparg
350	gi:447124485:ref:WP_001201741.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
351	ACV44455.1|[u'beta_lactam']|OXY-2-9|unknown	OXY-2-9	3002404	deeparg
352	gi:109156902:pdb:1W7F:A|[u'cephalosporin',			deeparg
353	gi:764947227:ref:WP_044517721.1:|[u'penam']|blaF|unknown	blaF	3003562	deeparg
354	CAA76793.1|[u'beta_lactam']|TEM-20|unknown	TEM-20	3000891	deeparg
355	gi:498118263:ref:WP_010432419.1:|[u'fluoroquinolone',			deeparg
356	gi:486603784:ref:WP_001618699.1:|[u'aminocoumarin']|mdtC|unknown	mdtC	3000794	deeparg
357	gi:639225172:ref:WP_024561671.1:|[u'macrolide',			deeparg
358	gi:504644165:ref:WP_014831267.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
359	gi:489103457:ref:WP_003013318.1:|[u'aminoglycoside']|aadK|aadK|unknown	aadS	3004683	deeparg
360	gi:487508322:ref:WP_001706332.1:|[u'fluoroquinolone',			deeparg
361	ABD73290.1|[u'beta_lactam']|CTX-M-59|unknown	CTX-M-59	3001920	deeparg
362	WP_001211237.1|[u'cephalosporin']|ADC-76|unknown	ADC-76	3003882	deeparg
363	ZP_04633037|[u'multidrug']|mdtG|unknown	mdtG	3001329	deeparg
364	gi:189303747:gb:ACD85804.1:|[u'cephalosporin',			deeparg
365	gi:657686198:ref:WP_029487032.1:|[u'glycopeptide']|vanTC|unknown	vanT gene in vanC cluster	3002970	deeparg
366	CBB16411.1|[u'beta_lactam']|CMY-45|unknown	CMY-45	3002056	deeparg
367	gi:742941673:ref:WP_039026304.1:|[u'bicyclomycin']|bcr-1|unknown	bcr-1	3003801	deeparg
368	CAA39184.1|[u'aminoglycoside']|AAC(3)-IIIa|unknown	AAC(3)-IIIa	3002536	deeparg
369	YP_906603|[u'quinolone']|MfpA|unknown	mfpA	3003035	deeparg
370	CAR61679|[u'multidrug']|EmrD|unknown	bcr-1	3003801	deeparg
371	CAZ48628.1|[u'rifampin']|arr-7|unknown	arr-7	3002852	deeparg
372	gi:1105502202:ref:WP_071846352.1:|[u'aminoglycoside']|AAC(6')-Isa|unknown	AAC(6')-Isa	3002563	deeparg
373	gi:974684692:ref:WP_059267998.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
374	gi:827342710:gb:AKJ75213.1:|[u'glycopeptide']|vanSB|unknown	vanS gene in vanB cluster	3002932	deeparg
375	gi:779806134:ref:WP_045331469.1:|[u'carbapenem',			deeparg
376	gi:1028109755:ref:WP_063864158.1:|[u'cephalosporin',			deeparg
377	ZP_02902384|[u'multidrug']|acrB|unknown	acrB	3000216	deeparg
378	gi:695269890:ref:WP_032491959.1:|[u'aminoglycoside']|aadA|unknown	ANT(3'')-IIa	3004089	deeparg
379	gi:730308867:ref:WP_033979921.1:|[u'fluoroquinolone',			deeparg
380	AGW83452.1|[u'beta_lactam']|OXA-354|unknown	OXA-354	3001541	deeparg
381	CBY88983.1|[u'macrolide-lincosamide-streptogramin']|vgaE|unknown	vgaE	3002833	deeparg
382	gi:488169135:ref:WP_002240343.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
383	gi:920040821:ref:WP_052938991.1:|[u'fluoroquinolone',			deeparg
384	gi:857775939:emb:CRL64640.1:|[u'fluoroquinolone']|emrA|unknown	Klebsiella pneumoniae KpnG	3004588	deeparg
385	ACI85051|[u'multidrug']|MdtH|unknown	mdtH	3001216	deeparg
386	gi:759678870:ref:WP_043396102.1:|[u'cephalosporin']|L1			deeparg
387	gi:705414424:ref:WP_033502017.1:|[u'macrolide',			deeparg
388	gi:491370941:ref:WP_005228837.1:|[u'glycopeptide']|vanRC|unknown	vanR gene in vanC cluster	3002922	deeparg
389	gi:582391315:gb:EVW85930.1:|[u'monobactam',			deeparg
390	ZP_03730065|[u'tetracycline']|tet40|unknown	tet(40)	3000567	deeparg
391	gi:489009548:ref:WP_002920108.1:|[u'macrolide',			deeparg
392	gi:1028084272:ref:WP_063843240.1:|[u'cephamycin']|CfxA3|unknown	CfxA4	3003005	deeparg
393	gi:739067217:ref:WP_036938624.1:|[u'fluoroquinolone']|emrB|unknown	Klebsiella pneumoniae KpnH	3004597	deeparg
394	gi:486029684:ref:WP_001504765.1:|[u'fluoroquinolone',			deeparg
395	gi:816206778:gb:AKE81063.1:|[u'glycopeptide']|vanA|unknown	vanI	3003723	deeparg
396	YP_002384997|[u'multidrug']|EmrD|unknown	bcr-1	3003801	deeparg
397	ABM97538.1|[u'beta_lactam']|CTX-M-58|unknown	CTX-M-58	3001919	deeparg
398	ZP_03044893|[u'multidrug']|MdtL|unknown	bcr-1	3003801	deeparg
399	AAR20596.1|[u'carbapenem',			deeparg
400	gi:487359712:ref:WP_001634830.1:|[u'peptide']|arnA|unknown	arnA	3002985	deeparg
401	gi:918359733:ref:WP_052413892.1:|[u'fluoroquinolone']|lrfA|unknown	Acinetobacter baumannii AmvA	3004577	deeparg
402	gi:662129758:ref:WP_030081404.1:|[u'aminocoumarin']|novA|unknown	lmrD	3002882	deeparg
403	gi:835413504:ref:WP_047499457.1:|[u'fluoroquinolone']|emrB|unknown	emrB	3000074	deeparg
404	gi:519089602:ref:WP_020245477.1:|[u'bicyclomycin']|bcr-1|unknown	bcr-1	3003801	deeparg
405	gi:949688834:ref:WP_057053864.1:|[u'cephalosporin',			deeparg
406	gi:1391852924:ref:WP_109545109.1:|[u'cephalosporin',			deeparg
407	gi:1035157531:ref:WP_064511496.1:|[u'monobactam',			deeparg
408	NP_465220.1|[u'peptide']|Listeria			deeparg
409	ZP_01172287|[u'bacitracin']|BacA|unknown	bacA	3002986	deeparg
410	gi:823326845:ref:WP_047080664.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
411	A1A9U9|[u'multidrug']|mdtG|unknown	mdtG	3001329	deeparg
412	gi:690046024:ref:WP_031942321.1:|[u'tetracycline']|tet(C)|unknown	tet(A)	3000165	deeparg
413	gi:960295466:ref:WP_058214460.1:|[u'fluoroquinolone',			deeparg
414	ACB17069|[u'multidrug']|MdtO|unknown	mdtO	3003549	deeparg
415	gi:489191328:ref:WP_003100686.1:|[u'macrolide',			deeparg
416	AAG27703.1|[u'beta_lactam']|VIM-3|unknown	VIM-3	3002273	deeparg
417	gi:488948383:ref:WP_002859458.1:|[u'macrolide',			deeparg
418	AAL27442.1|[u'glycopeptide']|vanE|unknown	vanE	3002907	deeparg
419	AHH83938.1|[u'glycopeptide']|vanB|unknown	vanB	3000013	deeparg
420	WP_069453146.1|[u'aminoglycoside']|AAC(6')-Ip|unknown	AAC(6')-Ip	3002559	deeparg
421	gi:1020140806:ref:WP_063263888.1:|[u'fosfomycin']|FosB|unknown	FosB2	3005100	deeparg
422	ZP_01974653|[u'aminoglycoside']|Ant3Ia|unknown	ANT(3'')-IIa	3004089	deeparg
423	gi:1004393797:ref:WP_061537938.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
424	gi:942678705:ref:WP_055389108.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
425	gi:1105502155:ref:WP_071846307.1:|[u'nucleoside']|SAT-1|unknown	SAT-2	3002895	deeparg
426	NP_249118.1|[u'multidrug']|oprM|unknown	OprM	3000379	deeparg
427	gi:1408841633:ref:WP_111672906.1:|[u'cephalosporin',			deeparg
428	gi:1463920489:ref:WP_116786831.1:|[u'monobactam',			deeparg
429	gi:447129059:ref:WP_001206315.1:|[u'aminoglycoside']|aadA|unknown	ANT(3'')-IIa	3004089	deeparg
430	gi:1020277983:ref:WP_063268995.1:|[u'macrolide',			deeparg
431	(Rif)rif:EF541029:530-2170:1641|[u'rifampin']|rif|rif|unknown	KPC-81	3006206	deeparg
432	ABY91281.1|[u'beta_lactam']|CTX-M-69|unknown	CTX-M-69	3001930	deeparg
433	gi:754362349:ref:WP_041863491.1:|[u'cephalosporin']|L1			deeparg
434	gi:446519904:ref:WP_000597250.1:|[u'nitroimidazole']|msbA|unknown	msbA	3003950	deeparg
435	gi:921164489:ref:WP_053110392.1:|[u'tetracycline']|tetC|tetC|unknown			deeparg
436	gi:521255818:ref:WP_020442383.1:|[u'tetracycline']|tet(C)|unknown	tet(A)	3000165	deeparg
437	(Tet)tet(41):AY264780:1825-3006:1182|[u'tetracycline']|tet(41)|unknown	tet(41)	3000569	deeparg
438	gi:495004199:ref:WP_007730213.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
439	gi:651595894:ref:WP_026590859.1:|[u'lincosamide',			deeparg
440	gi:446657924:ref:WP_000735270.1:|[u'macrolide',			deeparg
441	gi:924337096:ref:WP_053474708.1:|[u'lincosamide',			deeparg
442	ACI29348.1|[u'beta_lactam']|CTX-M-86|unknown	CTX-M-86	3001946	deeparg
443	gi:754464290:ref:WP_041881964.1:|[u'fluoroquinolone',			deeparg
444	gi:1028109698:ref:WP_063864101.1:|[u'cephalosporin',			deeparg
445	gi:730234224:ref:WP_033939530.1:|[u'macrolide',			deeparg
446	gi:823311063:ref:WP_047065547.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
447	AGE83081.2|[u'beta_lactam']|VIM-38|unknown	VIM-5	3002275	deeparg
448	NP_252894.1|[u'multidrug']|mexG|unknown	MexG	3000806	deeparg
449	gi:1393270457:ref:WP_109791202.1:|[u'monobactam',			deeparg
450	gi:445959313:ref:WP_000037168.1:|[u'tetracycline']|tetR|tetR|unknown	MexL	3003710	deeparg
451	AB0890|[u'multidrug']|TolC|unknown	TolC	3000237	deeparg
452	gi:446110296:ref:WP_000188151.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
453	gi:164612278:gb:ABY63608.1:|[u'tetracycline']|tetM|unknown	tetM	3000186	deeparg
454	gi:487972521:ref:WP_002045418.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
455	AIT76087.1|[u'beta_lactam']|ACT-33|unknown	ACT-33	3001853	deeparg
456	gi:929531233:ref:WP_054071736.1:|[u'fluoroquinolone',			deeparg
457	AFC75524.1|[u'beta_lactam']|TEM-194|unknown	TEM-194	3001054	deeparg
458	gi:504091841:ref:WP_014325835.1:|[u'macrolide']|mphD|unknown	mphE	3003741	deeparg
459	gi:992389284:ref:WP_061076274.1:|[u'macrolide',			deeparg
460	ADH95186.1|[u'beta_lactam']|KPC-11|unknown	KPC-11	3002321	deeparg
461	gi:738436812:ref:WP_036388061.1:|[u'penam']|blaF|unknown	blaF	3003562	deeparg
462	gi:1046630904:ref:WP_065696916.1:|[u'fluoroquinolone',			deeparg
463	gi:691106970:ref:WP_032029994.1:|[u'fluoroquinolone',			deeparg
464	P74872|[u'beta-lactam']|penA|penA|unknown	mecA	3000617	deeparg
465	gi:1331531455:ref:WP_102607465.1:|[u'peptide']|MCR-3|unknown	MCR-3.11	3004500	deeparg
466	gi:975873835:ref:WP_059282224.1:|[u'fosfomycin']|FosB|unknown	FosB2	3005100	deeparg
467	gi:1041000732:ref:WP_065198476.1:|[u'cephalosporin']|L1			deeparg
468	gi:497275664:ref:WP_009589881.1:|[u'fosfomycin']|FosB|unknown	FosB2	3005100	deeparg
469	AUW34365.1|[u'carbapenem',			deeparg
470	gi:693054987:ref:WP_032223114.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
471	AEI83429.1|[u'beta_lactam']|SHV-121|unknown	SHV-121	3001168	deeparg
472	APB03225.1|[u'macrolide-lincosamide-streptogramin']|VgbC|unknown	vgbC	3003990	deeparg
473	gi:589404321:gb:EXG88953.1:|[u'macrolide',			deeparg
474	YP_002385033|[u'bicyclomycin']|bcr-1|unknown	bcr-1	3003801	deeparg
475	AGW16415.1|[u'beta_lactam']|OXA-333|unknown	OXA-333	3001521	deeparg
476	gi:727736905:ref:WP_033855948.1:|[u'fluoroquinolone',			deeparg
477	gi:446669120:ref:WP_000746466.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
478	gi:1031666764:gb:ANG29235.1:|[u'monobactam',			deeparg
479	gi:495067432:ref:WP_007792257.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
480	gi:446988020:ref:WP_001065276.1:|[u'nucleoside',			deeparg
481	gi:1028095767:ref:WP_063852655.1:|[u'monobactam',			deeparg
482	gi:1016958645:ref:WP_063158671.1:|[u'fosfomycin']|FosA2|unknown	FosA2	3002804	deeparg
483	gi:493180650:ref:WP_006178946.1:|[u'carbapenem',			deeparg
484	gi:1028097620:ref:WP_063854317.1:|[u'macrolide',			deeparg
485	gi:1028099431:ref:WP_063855880.1:|[u'tetracycline']|tet(40)|unknown	tet(40)	3000567	deeparg
486	gi:291191123:pdb:3IF6:C|[u'cephalosporin',			deeparg
487	gi:489863287:ref:WP_003766901.1:|[]|PmpM|unknown	PmpM	3004077	deeparg
488	gi:971852285:ref:WP_058921193.1:|[u'glycopeptide']|vanRO|unknown	vanR gene in vanO cluster	3002930	deeparg
489	gi:1001042736:ref:WP_061188681.1:|[u'macrolide',			deeparg
490	gi:488364060:ref:WP_002433445.1:|[u'fluoroquinolone',			deeparg
491	gi:488159109:ref:WP_002230317.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
492	gi:400383308:gb:EJP41986.1:|[u'macrolide',			deeparg
493	gi:641640538:emb:CDQ52675.1:|[u'fluoroquinolone']|emrB|unknown	Klebsiella pneumoniae KpnH	3004597	deeparg
494	gi:896555088:ref:WP_049455148.1:|[u'cephalosporin']|L1			deeparg
495	CAA46345.1|[u'beta_lactam']|TEM-24|unknown	TEM-24	3000894	deeparg
496	gi:446657920:ref:WP_000735266.1:|[u'macrolide',			deeparg
497	gi:555268037:ref:WP_023249477.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
498	YP_001570088|[u'beta_lactam']|pbp2|unknown	mecA	3000617	deeparg
499	WP_011461302.1|[u'glycopeptide']|vanSI|unknown	vanS gene in vanA cluster	3002931	deeparg
500	gi:1046366091:gb:OCK16447.1:|[u'lincosamide',			deeparg
501	gi:486340299:ref:WP_001587252.1:|[u'peptide']|arnA|unknown	arnA	3002985	deeparg
502	gi:554684615:ref:WP_023184522.1:|[u'fluoroquinolone']|emrA|unknown	emrA	3000027	deeparg
503	gi:694088797:ref:WP_032433534.1:|[u'macrolide',			deeparg
504	YP_002411785|[u'multidrug']|MdfA|unknown	Escherichia coli mdfA	3001328	deeparg
505	gi:1008264055:gb:AMQ81152.1:|[u'carbapenem',			deeparg
506	BAE06009.1|[u'multidrug']|opmE|unknown	opmE	3003700	deeparg
507	gi:759372331:ref:WP_043100492.1:|[u'fluoroquinolone',			deeparg
508	gi:765471235:ref:WP_044720736.1:|[u'peptide']|arnA|unknown	arnA	3002985	deeparg
509	gi:446110307:ref:WP_000188162.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
510	gi:1463920492:ref:WP_116786834.1:|[u'monobactam',			deeparg
511	gi:695737392:ref:WP_032663836.1:|[u'aminoglycoside']|AAC(3)-Ib|unknown	AAC(3)-Ib	3002530	deeparg
512	AAA50325.1|[u'macrolide-lincosamide-streptogramin']|oleB|unknown	oleB	3003036	deeparg
513	gi:135616:sp:P28815.1:TETC_ECOLX|[u'tetracycline']|tetC|tetC|unknown			deeparg
514	gi:504744538:ref:WP_014931640.1:|[u'fluoroquinolone']|patB|unknown	SFH-1	3000849	deeparg
515	gi:950591898:ref:WP_057453916.1:|[u'macrolide',			deeparg
516	gi:798861388:ref:WP_045895137.1:|[u'fluoroquinolone']|mdtH|unknown	mdtH	3001216	deeparg
517	YP_080399|[u'bacitracin']|BacA|unknown	bacA	3002986	deeparg
518	gi:970307692:ref:WP_058677530.1:|[u'fosfomycin']|FosA2|unknown	FosA2	3002804	deeparg
519	gi:560398941:ref:WP_023622163.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
520	AAF36803.1|[u'glycopeptide']|vanF|unknown	vanF	3002908	deeparg
521	gi:446700208:ref:WP_000777554.1:|[u'diaminopyrimidine']|dfrA15|unknown	dfrA1	3002854	deeparg
522	gi:823638391:ref:WP_047085413.1:|[u'nucleoside',			deeparg
523	gi:693065475:ref:WP_032231210.1:|[u'fluoroquinolone',			deeparg
524	gi:1020278005:ref:WP_063269009.1:|[u'nucleoside',			deeparg
525	ZP_02827405|[u'multidrug']|Bcr|unknown	bcr-1	3003801	deeparg
526	gi:447046964:ref:WP_001124220.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
527	gi:1028100759:ref:WP_063856894.1:|[u'glycopeptide']|vanYG1|unknown	vanY gene in vanG cluster	3002959	deeparg
528	YP_002030219|[u'multidrug']|smeB|unknown	smeB	3003052	deeparg
529	YP_002217746|[u'multidrug']|EmrD|unknown	bcr-1	3003801	deeparg
530	gi:922960663:ref:WP_053388845.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
531	ACX31142.1|[u'beta_lactam']|OXA-150|unknown	OXA-150	3001455	deeparg
532	gi:1031624302:gb:ANG09531.1:|[u'monobactam',			deeparg
533	gi:573042590:emb:CDI16885.1:|[u'fluoroquinolone',			deeparg
534	ADR80606.1|[u'beta_lactam']|SHV-108|unknown	SHV-108	3001157	deeparg
535	gi:1021849038:ref:WP_063390832.1:|[u'macrolide',			deeparg
536	gi:693065682:ref:WP_032231403.1:|[u'fluoroquinolone']|emrB|unknown	emrB	3000074	deeparg
537	gi:749002628:ref:WP_040062280.1:|[u'unclassified']|cob(I)alamin_adenolsyltransferase|cob(I)alamin_adenolsyltransferase|unknown	BUT-1	3004294	deeparg
538	gi:447059764:ref:WP_001137020.1:|[u'fluoroquinolone',			deeparg
539	gi:1028105341:ref:WP_063860490.1:|[u'cephalosporin']|CTX-M-61|unknown	FONA-3	3004790	deeparg
540	gi:26110020:gb:AAN82225.1:AE016766_313|[u'macrolide',			deeparg
541	gi:447175075:ref:WP_001252331.1:|[u'multidrug']|ompF|ompF|unknown	SHV-188	3003155	deeparg
542	gi:1027667609:ref:WP_063610930.1:|[u'cephalosporin',			deeparg
543	gi:446657956:ref:WP_000735302.1:|[u'macrolide',			deeparg
544	gi:446303948:ref:WP_000381803.1:|[u'aminoglycoside']|ANT(2'')-Ia|unknown	ANT(2'')-Ia	3000230	deeparg
545	gi:896541468:ref:WP_049443010.1:|[u'aminoglycoside']|AAC(6')-Iz|unknown	AAC(6')-Iz	3002570	deeparg
546	gi:1001043693:ref:WP_061189484.1:|[u'macrolide',			deeparg
547	ZP_03947553|[u'glycopeptide']|vanB|unknown	vanB	3000013	deeparg
548	gi:1105502040:ref:WP_071846192.1:|[u'aminoglycoside']|aadA5|unknown	aadA5	3002605	deeparg
549	gi:1039950884:ref:WP_065019937.1:|[u'penam']|blaF|unknown	blaF	3003562	deeparg
550	gi:1017706710:emb:SAC74540.1:|[u'aminocoumarin']|mdtA|unknown	mdtA	3000792	deeparg
551	gi:895868403:ref:WP_048976842.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
552	gi:970267843:ref:WP_058650642.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
553	gi:759552006:ref:WP_043271822.1:|[u'fluoroquinolone',			deeparg
554	gi:1188444900:ref:WP_085562402.1:|[u'cephalosporin',			deeparg
555	gi:505177635:ref:WP_015364737.1:|[u'glycylcycline',			deeparg
556	CP000675.2.gene1502.p01|[u'tetracycline',			deeparg
557	AHA80962.1|[u'beta_lactam']|SHV-179|unknown	SHV-179	3001362	deeparg
558	gi:447046956:ref:WP_001124212.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
559	YP_670193|[u'peptide']|arnA|unknown	arnA	3002985	deeparg
560	gi:490777345:ref:WP_004639531.1:|[u'glycylcycline',			deeparg
561	ZP_04065292|[u'beta_lactam']|BcI|unknown	BcI	3002877	deeparg
562	AFV48348.1|[u'beta_lactam']|KPC-14|unknown	KPC-14	3002324	deeparg
563	gi:1035157530:ref:WP_064511495.1:|[u'monobactam',			deeparg
564	CAH69530.1|[u'beta_lactam']|OXA-74|unknown	OXA-74	3001798	deeparg
565	gi:1105502051:ref:WP_071846203.1:|[u'carbapenem',			deeparg
566	gi:552937070:ref:WP_023042300.1:|[u'glycopeptide']|vanD|unknown	vanD	3000005	deeparg
567	gi:695751536:ref:WP_032677787.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
568	gi:490318208:ref:WP_004207704.1:|[u'carbapenem',			deeparg
569	gi:916179128:ref:WP_050963390.1:|[u'phenicol']|floR|unknown	cmlA9	3005043	deeparg
570	ZP_03064101|[u'multidrug']|tolC|unknown	TolC	3000237	deeparg
571	ZP_03930663|[u'bacitracin']|BacA|unknown	bacA	3002986	deeparg
572	gi:555275091:ref:WP_023253897.1:|[u'fluoroquinolone']|emrB|unknown	emrB	3000074	deeparg
573	P18539|[u'beta_lactam']|SRT-2|unknown	SRT-1	3002493	deeparg
574	gi:493172512:ref:WP_006174654.1:|[u'fluoroquinolone']|mdtH|unknown	mdtH	3001216	deeparg
575	gi:685918340:ref:WP_031655082.1:|[u'aminoglycoside']|AAC(3)-Ia|unknown	aadA9	3002609	deeparg
576	gi:779861244:ref:WP_045352062.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
577	gi:638931161:ref:WP_024439378.1:|[u'sulfonamide',			deeparg
578	gi:753914761:ref:WP_041642270.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
579	ABG72894.1|[u'aminoglycoside']|aadA24|unknown	aadA24	3002621	deeparg
580	NP_977823|[u'bacitracin']|BacA|unknown	bacA	3002986	deeparg
581	gi:556466428:ref:WP_023318187.1:|[u'cephalosporin',			deeparg
582	gi:695837578:ref:WP_032750955.1:|[u'fluoroquinolone']|emrA|unknown	Klebsiella pneumoniae KpnG	3004588	deeparg
583	gi:446910351:ref:WP_000987607.1:|[u'glycylcycline',			deeparg
584	gi:446110323:ref:WP_000188178.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
585	gi:447201622:ref:WP_001278878.1:|[u'unclassified']|cob(I)alamin_adenolsyltransferase|cob(I)alamin_adenolsyltransferase|unknown	PDC-377	3006747	deeparg
586	gi:447124500:ref:WP_001201756.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
587	gi:446533237:ref:WP_000610583.1:|[u'nucleoside',			deeparg
588	(Phe)cmlA4:NG_047652:101-1360:1260|[u'phenicol']|cmlA4|unknown	cmlA4	3002694	deeparg
589	gi:654295350:ref:WP_027809926.1:|[u'aminoglycoside']|amrA|unknown	amrA	3002982	deeparg
